Data;CasosDia;Temp. Ins. (C);Umi. Ins. (%);Chuva (mm);CasosDiasTarget
2020-04-25;4;19.179166666666667;65.83333333333333;4.453935660506502;11
2020-04-26;6;19.654166666666665;65.375;4.453935660506502;2
2020-04-27;5;20.204166666666666;60.458333333333336;4.453935660506502;13
2020-04-28;16;19.508333333333333;62.208333333333336;4.453935660506502;6
2020-04-29;11;18.070833333333333;62.16666666666666;4.453935660506502;9
2020-04-30;11;20.979166666666668;62.91666666666666;4.453935660506502;4
2020-05-01;2;23.35;65.625;4.453935660506502;1
2020-05-02;13;10.270833333333334;32.916666666666664;4.453935660506502;2
2020-05-03;6;12.983333333333334;35.541666666666664;4.453935660506502;1
2020-05-04;9;20.933333333333334;62.91666666666666;4.453935660506502;7
2020-05-05;4;19.225;57.0;4.453935660506502;10
2020-05-06;1;20.175;63.75;4.453935660506502;11
2020-05-07;2;18.341666666666665;66.95833333333333;4.453935660506502;13
2020-05-08;1;16.470833333333335;55.708333333333336;4.453935660506502;13
2020-05-09;7;17.954166666666666;61.583333333333336;4.453935660506502;1
2020-05-10;10;17.633333333333333;71.08333333333333;4.453935660506502;6
2020-05-11;11;14.858333333333334;79.0;16.4;26
2020-05-12;13;9.9375;69.66666666666667;4.453935660506502;24
2020-05-13;13;12.083333333333334;62.583333333333336;4.453935660506502;6
2020-05-14;1;14.383333333333333;58.125;4.453935660506502;11
2020-05-15;6;17.383333333333333;64.58333333333333;4.453935660506502;11
2020-05-16;26;19.154166666666665;63.16666666666666;4.453935660506502;7
2020-05-17;24;17.370833333333334;77.25;8.2;0
2020-05-18;6;17.0875;93.75;5.2;29
2020-05-19;11;16.075;82.16666666666667;0.2;20
2020-05-20;11;13.6125;75.70833333333333;4.453935660506502;35
2020-05-21;7;14.345833333333331;67.0;4.453935660506502;34
2020-05-22;0;16.400000000000002;60.75;4.453935660506502;25
2020-05-23;29;18.266666666666666;57.958333333333336;4.453935660506502;10
2020-05-24;20;17.520833333333332;60.458333333333336;4.453935660506502;6
2020-05-25;35;18.6875;66.625;4.453935660506502;20
2020-05-26;34;19.766666666666666;65.83333333333333;4.453935660506502;14
2020-05-27;25;16.258333333333333;38.41666666666666;130.6;23
2020-05-28;10;7.170833333333333;93.25;1.8;23
2020-05-29;6;9.170833333333333;84.04166666666667;1.0;30
2020-05-30;20;8.904166666666667;76.70833333333333;4.453935660506502;29
2020-05-31;14;10.379166666666666;75.04166666666667;4.453935660506502;27
2020-06-01;23;12.725;72.875;4.453935660506502;52
2020-06-02;23;14.45;63.333333333333336;4.453935660506502;56
2020-06-03;30;14.008333333333333;62.458333333333336;4.453935660506502;43
2020-06-04;29;14.820833333333333;65.16666666666667;4.453935660506502;57
2020-06-05;27;15.804166666666667;63.125;4.453935660506502;40
2020-06-06;52;15.4875;81.625;0.4;131
2020-06-07;56;14.05;80.625;0.2;42
2020-06-08;43;12.941666666666668;84.0;4.453935660506502;95
2020-06-09;57;15.504166666666668;93.375;10.4;66
2020-06-10;40;15.995833333333332;88.29166666666667;17.2;81
2020-06-11;131;10.191666666666666;87.5;6.4;59
2020-06-12;42;11.7625;76.5;4.453935660506502;76
2020-06-13;95;15.945833333333333;71.375;4.453935660506502;37
2020-06-14;66;20.579166666666666;84.875;4.453935660506502;33
2020-06-15;81;20.791666666666668;86.375;6.8;74
2020-06-16;59;21.54583333333333;80.41666666666667;4.453935660506502;83
2020-06-17;76;20.445833333333333;77.20833333333333;4.453935660506502;81
2020-06-18;37;17.604166666666668;84.58333333333333;2.4;97
2020-06-19;33;16.733333333333334;81.79166666666667;4.453935660506502;104
2020-06-20;74;18.041666666666668;79.54166666666667;4.453935660506502;99
2020-06-21;83;17.912499999999998;76.70833333333333;4.453935660506502;105
2020-06-22;81;17.995833333333334;76.375;4.453935660506502;237
2020-06-23;97;18.5;76.5;4.453935660506502;160
2020-06-24;104;18.954166666666666;75.83333333333333;4.453935660506502;178
2020-06-25;99;19.329166666666666;73.125;4.453935660506502;273
2020-06-26;105;19.116666666666667;68.16666666666667;4.453935660506502;128
2020-06-27;237;19.179166666666667;66.54166666666667;4.453935660506502;192
2020-06-28;160;18.508333333333333;64.91666666666667;4.453935660506502;36
2020-06-29;178;17.75;64.125;4.453935660506502;144
2020-06-30;273;16.1375;82.04166666666667;20.4;118
2020-07-01;128;12.579166666666666;84.41666666666667;3.8;101
2020-07-02;192;13.741666666666667;88.66666666666667;6.2;55
2020-07-03;36;13.8625;86.0;4.453935660506502;81
2020-07-04;144;13.0625;77.58333333333333;0.8;43
2020-07-05;118;15.458333333333334;84.5;13.4;43
2020-07-06;101;8.520833333333334;81.54166666666667;4.453935660506502;70
2020-07-07;55;7.979166666666667;79.375;4.453935660506502;62
2020-07-08;81;8.954166666666667;70.75;4.453935660506502;117
2020-07-09;43;11.791666666666666;66.58333333333333;4.453935660506502;69
2020-07-10;43;16.333333333333332;70.625;4.453935660506502;74
2020-07-11;70;18.6125;80.58333333333333;1.7999999999999998;44
2020-07-12;62;18.92083333333333;81.04166666666667;1.2;23
2020-07-13;117;11.8375;92.79166666666669;15.4;59
2020-07-14;69;10.170833333333333;76.04166666666667;4.453935660506502;70
2020-07-15;74;12.45;70.58333333333333;4.453935660506502;60
2020-07-16;44;18.579166666666666;69.91666666666667;4.453935660506502;70
2020-07-17;23;19.70833333333333;71.20833333333333;4.453935660506502;59
2020-07-18;59;19.23333333333333;79.16666666666667;4.453935660506502;17
2020-07-19;70;17.1125;70.875;4.453935660506502;4
2020-07-20;60;15.7;60.833333333333336;4.453935660506502;61
2020-07-21;70;16.6375;71.83333333333333;4.453935660506502;77
2020-07-22;59;19.275;69.04166666666667;4.453935660506502;47
2020-07-23;17;19.779166666666665;68.20833333333333;4.453935660506502;67
2020-07-24;4;18.916666666666668;65.41666666666667;4.453935660506502;56
2020-07-25;61;18.141666666666666;64.875;4.453935660506502;38
2020-07-26;77;18.883333333333333;59.625;4.453935660506502;6
2020-07-27;47;19.604166666666668;57.208333333333336;4.453935660506502;67
2020-07-28;67;19.39583333333333;57.54166666666666;4.453935660506502;78
2020-07-29;56;19.65;55.66666666666666;4.453935660506502;71
2020-07-30;38;11.9625;77.45833333333333;0.6000000000000001;66
2020-07-31;6;11.95;75.5;4.453935660506502;54
2020-08-01;67;18.42083333333333;70.875;4.453935660506502;18
2020-08-02;78;17.904166666666665;67.29166666666667;4.453935660506502;9
2020-08-03;71;11.7125;80.33333333333333;0.6000000000000001;42
2020-08-04;66;12.7625;72.75;4.453935660506502;76
2020-08-05;54;15.8625;67.5;4.453935660506502;53
2020-08-06;18;18.058333333333334;63.04166666666666;4.453935660506502;41
2020-08-07;9;18.85833333333333;56.083333333333336;4.453935660506502;60
2020-08-08;42;17.974999999999998;53.833333333333336;4.453935660506502;17
2020-08-09;76;18.066666666666663;56.708333333333336;4.453935660506502;10
2020-08-10;53;16.783333333333335;55.833333333333336;4.453935660506502;68
2020-08-11;41;18.48333333333333;56.625;4.453935660506502;61
2020-08-12;60;17.683333333333334;51.875;4.453935660506502;57
2020-08-13;17;19.20833333333333;48.833333333333336;4.453935660506502;51
2020-08-14;10;19.5375;45.79166666666666;4.453935660506502;58
2020-08-15;68;19.95;47.375;4.453935660506502;19
2020-08-16;61;20.85;45.79166666666666;4.453935660506502;14
2020-08-17;57;16.604166666666668;69.83333333333333;6.4;80
2020-08-18;51;15.720833333333331;88.41666666666667;9.4;58
2020-08-19;58;18.129166666666663;80.95833333333333;0.2;43
2020-08-20;19;16.391666666666666;88.58333333333333;56.2;65
2020-08-21;14;15.5;87.125;7.8;34
2020-08-22;80;17.379166666666666;89.58333333333333;9.0;10
2020-08-23;58;16.483333333333334;94.70833333333331;20.8;11
2020-08-24;43;13.6625;93.29166666666669;35.6;85
2020-08-25;65;10.2375;89.16666666666667;0.4;66
2020-08-26;34;5.4875;67.16666666666667;4.453935660506502;68
2020-08-27;10;8.6;57.375;4.453935660506502;73
2020-08-28;11;12.6625;65.29166666666667;4.453935660506502;57
2020-08-29;85;16.358333333333334;59.41666666666666;4.453935660506502;24
2020-08-30;66;18.4125;58.458333333333336;4.453935660506502;15
2020-08-31;68;19.025;49.79166666666666;4.453935660506502;71
2020-09-01;73;20.6875;45.583333333333336;4.453935660506502;55
2020-09-02;57;21.016666666666666;43.125;4.453935660506502;66
2020-09-03;24;22.77916666666667;47.41666666666666;4.453935660506502;62
2020-09-04;15;24.079166666666666;42.41666666666666;4.453935660506502;31
2020-09-05;71;24.433333333333334;44.0;4.453935660506502;33
2020-09-06;55;22.5;58.208333333333336;4.453935660506502;8
2020-09-07;66;21.279166666666665;62.54166666666666;4.453935660506502;30
2020-09-08;62;20.89583333333333;67.29166666666667;4.453935660506502;81
2020-09-09;31;20.525;66.16666666666667;4.453935660506502;57
2020-09-10;33;24.65833333333333;50.54166666666666;4.453935660506502;75
2020-09-11;8;22.8625;40.5;4.453935660506502;40
2020-09-12;30;23.195833333333336;55.375;4.453935660506502;42
2020-09-13;81;20.6;73.875;4.453935660506502;27
2020-09-14;57;23.741666666666664;58.91666666666666;4.453935660506502;69
2020-09-15;75;25.995833333333334;49.958333333333336;4.453935660506502;70
2020-09-16;40;26.85833333333333;44.875;4.453935660506502;81
2020-09-17;42;27.120833333333334;35.333333333333336;4.453935660506502;74
2020-09-18;27;26.04583333333333;35.25;4.453935660506502;71
2020-09-19;69;23.29583333333333;47.833333333333336;4.453935660506502;41
2020-09-20;70;19.695833333333333;58.25;4.453935660506502;33
2020-09-21;81;17.070833333333333;36.625;4.453935660506502;81
2020-09-22;74;17.4875;71.70833333333333;4.4;69
2020-09-23;71;17.770833333333332;68.33333333333333;4.453935660506502;49
2020-09-24;41;21.84583333333333;50.5;4.453935660506502;70
2020-09-25;33;20.383333333333333;54.458333333333336;4.453935660506502;83
2020-09-26;81;18.45;49.625;0.4;40
2020-09-27;69;18.004166666666666;71.79166666666667;0.4;13
2020-09-28;49;18.729166666666668;62.66666666666666;4.453935660506502;75
2020-09-29;70;21.754166666666663;49.79166666666666;4.453935660506502;68
2020-09-30;83;24.1625;42.25;4.453935660506502;41
2020-10-01;40;26.34166666666667;40.583333333333336;4.453935660506502;77
2020-10-02;13;26.83333333333333;41.75;0.2;57
2020-10-03;75;18.54583333333333;77.16666666666667;14.8;32
2020-10-04;68;18.34583333333333;48.29166666666666;4.453935660506502;10
2020-10-05;41;28.2375;49.875;4.453935660506502;70
2020-10-06;77;29.6;35.75;4.453935660506502;101
2020-10-07;57;31.025;34.166666666666664;4.453935660506502;49
2020-10-08;32;31.141666666666666;38.25;4.453935660506502;40
2020-10-09;10;25.183333333333334;58.333333333333336;4.453935660506502;40
2020-10-10;70;25.0375;58.708333333333336;4.453935660506502;44
2020-10-11;101;27.2125;56.66666666666666;4.453935660506502;27
2020-10-12;49;28.883333333333336;50.41666666666666;4.453935660506502;8
2020-10-13;40;24.65833333333333;59.54166666666666;4.453935660506502;35
2020-10-14;40;22.075;66.75;0.2;38
2020-10-15;44;18.90833333333333;56.04166666666666;4.453935660506502;33
2020-10-16;27;21.979166666666668;43.54166666666666;4.453935660506502;49
2020-10-17;8;24.041666666666668;44.375;4.453935660506502;22
2020-10-18;35;24.725;43.16666666666666;4.453935660506502;13
2020-10-19;38;24.10833333333333;57.75;3.4;40
2020-10-20;33;19.025;81.25;4.2;38
2020-10-21;49;20.33333333333333;76.04166666666667;4.453935660506502;45
2020-10-22;22;20.316666666666663;59.79166666666666;4.453935660506502;35
2020-10-23;13;21.4125;54.083333333333336;4.453935660506502;42
2020-10-24;40;23.58333333333333;54.375;4.453935660506502;38
2020-10-25;38;24.054166666666664;59.29166666666666;4.453935660506502;7
2020-10-26;45;24.675;56.625;0.6;36
2020-10-27;35;23.320833333333336;49.75;4.453935660506502;48
2020-10-28;42;24.441666666666663;49.833333333333336;4.453935660506502;18
2020-10-29;38;23.67083333333333;61.583333333333336;1.4;82
2020-10-30;7;25.35833333333333;58.833333333333336;4.453935660506502;32
2020-10-31;36;21.325;72.41666666666667;23.4;20
2020-11-01;48;19.6625;68.125;4.453935660506502;4
2020-11-02;18;22.516666666666666;47.5;4.453935660506502;18
2020-11-03;82;20.741666666666667;56.29166666666666;0.2;51
2020-11-04;32;19.320833333333333;66.41666666666667;4.453935660506502;32
2020-11-05;20;19.2125;63.79166666666666;4.453935660506502;59
2020-11-06;4;20.2;55.208333333333336;4.453935660506502;63
2020-11-07;18;19.425;48.583333333333336;4.453935660506502;39
2020-11-08;51;21.004166666666663;42.79166666666666;4.453935660506502;32
2020-11-09;32;21.2625;43.16666666666666;4.453935660506502;80
2020-11-10;59;20.875;37.5;4.453935660506502;117
2020-11-11;63;22.808333333333334;32.958333333333336;4.453935660506502;103
2020-11-12;39;24.941666666666663;36.29166666666666;4.453935660506502;132
2020-11-13;32;27.308333333333334;38.958333333333336;4.453935660506502;105
2020-11-14;80;21.025;70.04166666666667;6.4;59
2020-11-15;117;19.45;83.29166666666667;5.4;26
2020-11-16;103;20.766666666666666;79.125;0.8;170
2020-11-17;132;22.09583333333333;70.83333333333333;4.453935660506502;116
2020-11-18;105;22.916666666666668;58.91666666666666;4.453935660506502;103
2020-11-19;59;25.95833333333333;45.875;4.453935660506502;81
2020-11-20;26;21.45833333333333;69.95833333333333;0.2;76
2020-11-21;170;22.516666666666666;68.25;4.453935660506502;56
2020-11-22;116;22.954166666666666;61.16666666666666;4.453935660506502;54
2020-11-23;103;17.508333333333333;76.0;20.6;139
2020-11-24;81;18.104166666666668;75.0;0.2;109
2020-11-25;76;20.445833333333333;53.333333333333336;4.453935660506502;207
2020-11-26;56;22.8875;40.875;4.453935660506502;122
2020-11-27;54;23.77916666666667;42.083333333333336;4.453935660506502;160
2020-11-28;139;23.6625;48.875;4.453935660506502;40
2020-11-29;109;14.783333333333331;33.958333333333336;4.453935660506502;29
2020-11-30;207;26.008333333333336;51.083333333333336;4.453935660506502;196
2020-12-01;122;24.679166666666664;57.833333333333336;4.2;146
2020-12-02;160;22.90833333333333;70.83333333333333;23.200000000000003;139
2020-12-03;40;23.72083333333333;68.75;4.2;117
2020-12-04;29;23.2375;71.5;1.6;182
2020-12-05;196;20.404166666666665;77.58333333333333;4.6000000000000005;122
2020-12-06;146;22.4875;77.08333333333333;0.2;91
2020-12-07;139;23.954166666666666;73.0;4.453935660506502;287
2020-12-08;117;19.6625;86.08333333333333;77.6;221
2020-12-09;182;18.716666666666665;92.08333333333331;25.6;200
2020-12-10;122;19.366666666666667;91.16666666666669;24.0;212
2020-12-11;91;19.05;85.70833333333333;0.4;220
2020-12-12;287;21.825;73.04166666666667;0.2;123
2020-12-13;221;22.77083333333333;58.625;4.453935660506502;102
2020-12-14;200;24.33333333333333;49.16666666666666;4.453935660506502;181
2020-12-15;212;24.14583333333333;53.16666666666666;4.453935660506502;217
2020-12-16;220;23.945833333333336;63.708333333333336;4.453935660506502;185
2020-12-17;123;23.791666666666668;66.83333333333333;4.453935660506502;218
2020-12-18;102;23.354166666666668;74.625;6.8;181
2020-12-19;181;19.925;85.54166666666667;24.4;23
2020-12-20;217;22.391666666666666;77.5;4.453935660506502;89
2020-12-21;185;20.60833333333333;84.08333333333333;30.6;280
2020-12-22;218;19.6125;88.125;19.6;127
2020-12-23;181;22.008333333333336;86.625;0.6000000000000001;131
2020-12-24;23;23.825;78.91666666666667;1.0;66
2020-12-25;89;22.5125;84.0;3.6;16
2020-12-26;280;21.27083333333333;82.375;1.4;138
2020-12-27;127;22.29583333333333;66.0;4.453935660506502;108
2020-12-28;131;22.825;70.33333333333333;4.453935660506502;148
2020-12-29;66;23.491666666666664;73.29166666666667;4.453935660506502;250
2020-12-30;16;22.29583333333333;68.0;4.453935660506502;92
2020-12-31;138;22.320833333333336;63.79166666666666;4.453935660506502;28
2021-01-01;108;22.34166666666667;71.375;1.8;12
2021-01-02;148;22.0;81.375;4.453935660506502;54
2021-01-03;250;20.141666666666666;80.66666666666667;18.0;52
2021-01-04;92;22.48333333333333;81.70833333333333;4.453935660506502;250
2021-01-05;28;22.370833333333334;84.375;0.8;222
2021-01-06;12;23.391666666666666;79.33333333333333;4.453935660506502;232
2021-01-07;54;23.325;72.91666666666667;4.453935660506502;128
2021-01-08;52;22.2;75.875;4.453935660506502;128
2021-01-09;250;21.120833333333334;76.625;4.453935660506502;94
2021-01-10;222;19.9375;90.125;8.4;72
2021-01-11;232;21.854166666666668;85.79166666666667;1.6;130
2021-01-12;128;21.683333333333334;83.45833333333333;0.8;242
2021-01-13;128;22.27916666666667;83.5;0.2;187
2021-01-14;94;22.7;83.0;4.453935660506502;185
2021-01-15;72;22.3125;82.875;0.6000000000000001;138
2021-01-16;130;23.9875;79.16666666666667;0.2;37
2021-01-17;242;23.8125;81.625;41.4;24
2021-01-18;187;22.6625;82.08333333333333;27.6;197
2021-01-19;185;22.9875;80.75;0.2;163
2021-01-20;138;22.21666666666667;79.79166666666667;4.453935660506502;134
2021-01-21;37;21.166666666666668;91.79166666666669;14.8;109
2021-01-22;24;21.02083333333333;93.54166666666669;43.0;166
2021-01-23;197;21.995833333333334;86.0;4.453935660506502;48
2021-01-24;163;17.675;74.0;17.0;14
2021-01-25;134;20.216666666666665;93.0;66.2;147
2021-01-26;109;19.816666666666663;91.91666666666669;16.0;141
2021-01-27;166;20.72083333333333;86.33333333333333;1.6;192
2021-01-28;48;21.3125;84.04166666666667;4.453935660506502;149
2021-01-29;14;21.133333333333333;86.20833333333333;2.8000000000000003;131
2021-01-30;147;20.85;88.625;13.4;29
2021-01-31;141;20.7875;87.0;4.453935660506502;17
2021-02-01;192;21.029166666666665;88.0;11.2;190
2021-02-02;149;20.679166666666667;91.58333333333331;14.6;207
2021-02-03;131;19.15;83.875;7.2;163
2021-02-04;29;20.1375;90.125;36.2;100
2021-02-05;17;18.445833333333333;92.75;38.2;105
2021-02-06;190;18.820833333333333;91.5;5.2;131
2021-02-07;207;20.6375;85.79166666666667;4.453935660506502;34
2021-02-08;163;24.079166666666666;82.58333333333333;4.453935660506502;108
2021-02-09;100;22.016666666666666;86.5;0.2;123
2021-02-10;105;19.079166666666666;77.375;4.453935660506502;206
2021-02-11;131;18.20833333333333;72.625;4.453935660506502;140
2021-02-12;34;20.4125;67.95833333333333;4.453935660506502;136
2021-02-13;108;21.35;59.375;4.453935660506502;128
2021-02-14;123;20.9125;68.70833333333333;4.453935660506502;51
2021-02-15;206;21.266666666666666;75.20833333333333;4.453935660506502;193
2021-02-16;140;19.97083333333333;79.375;1.6;83
2021-02-17;136;19.95;82.29166666666667;1.6;251
2021-02-18;128;21.133333333333333;76.5;4.453935660506502;275
2021-02-19;51;21.941666666666663;77.66666666666667;4.453935660506502;132
2021-02-20;193;21.229166666666668;77.83333333333333;4.453935660506502;213
2021-02-21;83;22.6875;72.45833333333333;4.453935660506502;47
2021-02-22;251;21.620833333333334;68.91666666666667;4.453935660506502;347
2021-02-23;275;20.504166666666663;59.54166666666666;4.453935660506502;273
2021-02-24;132;20.445833333333333;59.0;4.453935660506502;248
2021-02-25;213;22.945833333333336;56.75;4.453935660506502;243
2021-02-26;47;24.175;60.583333333333336;4.453935660506502;253
2021-02-27;347;24.46666666666667;63.5;4.453935660506502;234
2021-02-28;273;26.854166666666668;56.458333333333336;4.453935660506502;29
2021-03-01;248;23.84583333333333;68.16666666666667;6.0;312
2021-03-02;243;23.916666666666668;70.54166666666667;0.4;378
2021-03-03;253;23.5;63.25;4.453935660506502;247
2021-03-04;234;23.975;60.41666666666666;0.2;252
2021-03-05;29;23.28333333333333;62.5;4.453935660506502;308
2021-03-06;312;23.079166666666666;70.54166666666667;1.0;91
2021-03-07;378;22.7125;74.16666666666667;0.2;40
2021-03-08;247;21.4875;81.58333333333333;5.0;273
2021-03-09;252;19.066666666666663;92.20833333333331;57.0;310
2021-03-10;308;21.175;85.45833333333333;0.6000000000000001;211
2021-03-11;91;21.008333333333333;80.54166666666667;4.453935660506502;218
2021-03-12;40;23.141666666666666;67.66666666666667;4.453935660506502;143
2021-03-13;273;23.641666666666666;64.08333333333333;4.453935660506502;152
2021-03-14;310;23.558333333333334;56.458333333333336;4.453935660506502;18
2021-03-15;211;22.5125;55.75;4.453935660506502;199
2021-03-16;218;23.1125;47.66666666666666;4.453935660506502;201
2021-03-17;143;24.2125;42.958333333333336;4.453935660506502;206
2021-03-18;152;25.175;42.79166666666666;4.453935660506502;177
2021-03-19;18;25.870833333333334;44.29166666666666;4.453935660506502;145
2021-03-20;199;25.075;56.375;4.453935660506502;89
2021-03-21;201;25.479166666666668;59.375;4.453935660506502;8
2021-03-22;206;20.14583333333333;71.20833333333333;7.399999999999999;202
2021-03-23;177;22.53333333333333;75.45833333333333;4.453935660506502;198
2021-03-24;145;23.0625;69.04166666666667;4.453935660506502;115
2021-03-25;89;23.40416666666667;73.41666666666667;3.8;149
2021-03-26;8;24.40416666666667;70.70833333333333;4.453935660506502;169
2021-03-27;202;21.1625;70.54166666666667;16.599999999999998;52
2021-03-28;198;23.854166666666668;74.83333333333333;1.0;6
2021-03-29;115;23.929166666666664;71.125;0.6000000000000001;148
2021-03-30;149;24.6875;63.29166666666666;4.453935660506502;97
2021-03-31;169;24.75;66.45833333333333;4.453935660506502;108
2021-04-01;52;24.73333333333333;65.79166666666667;4.453935660506502;130
2021-04-02;6;23.775;69.79166666666667;4.453935660506502;8
2021-04-03;148;21.191666666666663;81.58333333333333;4.453935660506502;11
2021-04-04;97;18.070833333333333;76.16666666666667;5.2;6
2021-04-05;108;17.587500000000002;68.875;4.453935660506502;121
2021-04-06;130;18.558333333333334;58.083333333333336;4.453935660506502;59
2021-04-07;8;20.116666666666667;56.625;4.453935660506502;136
2021-04-08;11;21.6625;56.54166666666666;4.453935660506502;56
2021-04-09;6;21.616666666666664;61.583333333333336;4.453935660506502;65
2021-04-10;121;21.275;62.0;4.453935660506502;51
2021-04-11;59;20.5625;65.875;4.453935660506502;15
2021-04-12;136;20.854166666666668;66.79166666666667;4.453935660506502;80
2021-04-13;56;21.1;66.83333333333333;4.453935660506502;62
2021-04-14;65;22.225;65.95833333333333;4.453935660506502;49
2021-04-15;51;22.27916666666667;59.16666666666666;4.453935660506502;74
2021-04-16;15;22.90416666666667;55.16666666666666;4.453935660506502;41
2021-04-17;80;21.933333333333334;78.95833333333333;4.453935660506502;25
2021-04-18;62;21.883333333333336;72.66666666666667;4.453935660506502;4
2021-04-19;49;21.05;72.41666666666667;4.453935660506502;54
2021-04-20;74;20.841666666666665;67.0;4.453935660506502;45
2021-04-21;41;19.15833333333333;74.25;1.4;10
2021-04-22;25;19.9;73.08333333333333;4.453935660506502;39
2021-04-23;4;19.966666666666665;71.91666666666667;4.453935660506502;46
2021-04-24;54;19.85;68.08333333333333;4.453935660506502;34
2021-04-25;45;19.579166666666666;66.625;4.453935660506502;4
2021-04-26;10;18.79583333333333;64.79166666666667;4.453935660506502;81
2021-04-27;39;18.133333333333333;67.08333333333333;4.453935660506502;62
2021-04-28;46;18.1;66.16666666666667;4.453935660506502;81
2021-04-29;34;17.3;73.375;0.2;45
2021-04-30;4;17.354166666666668;82.5;0.8;49
2021-05-01;81;15.879166666666668;74.375;4.453935660506502;16
2021-05-02;62;14.8;68.375;1.4;14
2021-05-03;81;16.2;61.5;4.453935660506502;103
2021-05-04;45;16.716666666666665;54.91666666666666;4.453935660506502;74
2021-05-05;49;16.541666666666668;63.333333333333336;4.453935660506502;74
2021-05-06;16;17.983333333333334;66.0;4.453935660506502;102
2021-05-07;14;20.34583333333333;69.45833333333333;4.453935660506502;85
2021-05-08;103;20.866666666666667;64.79166666666667;4.453935660506502;25
2021-05-09;74;21.1125;60.083333333333336;4.453935660506502;7
2021-05-10;74;21.4375;56.083333333333336;4.453935660506502;131
2021-05-11;102;15.916666666666666;90.41666666666669;5.2;95
2021-05-12;85;11.854166666666666;72.0;0.8;123
2021-05-13;25;14.85;70.375;4.453935660506502;109
2021-05-14;7;17.545833333333334;68.125;4.453935660506502;158
2021-05-15;131;18.9375;66.41666666666667;4.453935660506502;39
2021-05-16;95;18.716666666666665;69.33333333333333;0.2;14
2021-05-17;123;15.558333333333332;91.29166666666669;9.2;91
2021-05-18;109;14.825;80.375;4.453935660506502;107
2021-05-19;158;14.733333333333334;74.75;4.453935660506502;205
2021-05-20;39;16.349999999999998;70.875;4.453935660506502;165
2021-05-21;14;17.587500000000002;73.95833333333333;4.453935660506502;156
2021-05-22;91;17.266666666666666;72.91666666666667;4.453935660506502;59
2021-05-23;107;15.3375;67.25;4.453935660506502;22
2021-05-24;205;16.241666666666667;55.41666666666666;4.453935660506502;210
2021-05-25;165;17.8;56.583333333333336;4.453935660506502;175
2021-05-26;156;20.7625;58.66666666666666;4.453935660506502;178
2021-05-27;59;19.2;78.41666666666667;10.4;231
2021-05-28;22;12.254166666666668;67.04166666666667;4.453935660506502;256
2021-05-29;210;8.504166666666666;74.91666666666667;4.453935660506502;67
2021-05-30;175;12.6625;57.708333333333336;4.453935660506502;25
2021-05-31;178;16.370833333333334;51.375;4.453935660506502;240
2021-06-01;231;18.70833333333333;57.125;4.453935660506502;288
2021-06-02;256;20.195833333333333;68.29166666666667;4.453935660506502;286
2021-06-03;67;21.42083333333333;72.91666666666667;0.2;64
2021-06-04;25;18.0;79.04166666666667;1.0;202
2021-06-05;240;16.2625;72.95833333333333;4.453935660506502;76
2021-06-06;288;15.6875;85.375;4.453935660506502;38
2021-06-07;286;18.116666666666667;81.58333333333333;4.453935660506502;191
2021-06-08;64;20.5375;75.70833333333333;4.453935660506502;232
2021-06-09;202;20.066666666666663;70.29166666666667;4.453935660506502;187
2021-06-10;76;20.495833333333334;67.0;4.453935660506502;168
2021-06-11;38;16.4375;81.33333333333333;12.4;144
2021-06-12;191;16.083333333333332;89.58333333333333;11.2;47
2021-06-13;232;16.691666666666666;86.66666666666667;6.4;28
2021-06-14;187;17.474999999999998;82.91666666666667;4.453935660506502;140
2021-06-15;168;17.379166666666666;89.0;9.0;157
2021-06-16;144;16.0625;82.25;4.453935660506502;117
2021-06-17;47;12.491666666666667;74.20833333333333;4.453935660506502;83
2021-06-18;28;14.141666666666666;65.04166666666667;4.453935660506502;119
2021-06-19;140;14.366666666666667;71.41666666666667;4.453935660506502;34
2021-06-20;157;14.995833333333332;72.66666666666667;4.453935660506502;11
2021-06-21;117;13.320833333333333;79.58333333333333;4.453935660506502;113
2021-06-22;83;11.583333333333334;78.625;4.453935660506502;140
2021-06-23;119;12.7;80.91666666666667;1.4;131
2021-06-24;34;12.608333333333334;95.0;31.2;110
2021-06-25;11;11.4375;88.5;1.6;120
2021-06-26;113;11.308333333333332;91.45833333333331;9.6;35
2021-06-27;140;15.008333333333333;88.45833333333333;1.0;17
2021-06-28;131;16.754166666666666;80.58333333333333;4.453935660506502;96
2021-06-29;110;16.166666666666668;75.5;4.453935660506502;78
2021-06-30;120;18.466666666666665;82.54166666666667;1.2000000000000002;73
2021-07-01;35;19.666666666666668;76.08333333333333;4.453935660506502;86
2021-07-02;17;13.420833333333334;85.5;6.0;73
2021-07-03;96;5.2;89.54166666666667;4.0;24
2021-07-04;78;3.1166666666666667;75.83333333333333;4.453935660506502;12
2021-07-05;73;5.720833333333334;71.125;4.453935660506502;103
2021-07-06;86;9.266666666666667;65.91666666666667;4.453935660506502;78
2021-07-07;73;12.8375;60.333333333333336;4.453935660506502;100
2021-07-08;24;14.483333333333334;53.75;4.453935660506502;59
2021-07-09;12;15.316666666666668;54.875;4.453935660506502;54
2021-07-10;103;15.5875;65.83333333333333;4.453935660506502;38
2021-07-11;78;15.616666666666667;58.833333333333336;4.453935660506502;20
2021-07-12;100;14.55;66.04166666666667;4.453935660506502;61
2021-07-13;59;16.425;57.625;4.453935660506502;56
2021-07-14;54;15.145833333333334;61.5;4.453935660506502;99
